"gr.income" "height" "age" "duration" "married" "gender" "german" "abitur"
"618" 2000 164 58 5.9 1 1 1 0
"619" 2500 177 31 1.8 1 0 1 1
"620" 1250 165 29 2.5 1 1 0 1
"621" 2753 173 43 20 0 1 1 0
"622" 3654 161 35 16 1 1 1 0
"623" 3837 185 34 7.7 1 0 1 0
"624" 3400 171 41 11.9 1 0 1 0
"625" 1000 164 39 21.4 1 1 1 0
"626" 2350 175 51 11.5 1 0 1 0
"627" 1500 168 23 2.6 0 1 1 0
"628" 1800 165 46 24.2 0 1 1 0
"629" 3972 190 48 15.8 1 0 1 0
"630" 2800 181 53 20.9 1 0 1 0
"631" 1200 153 51 29.7 1 1 1 0
"632" 2000 180 45 7.7 0 0 1 0
"633" 2500 160 55 17.8 1 1 1 0
"634" 4200 187 32 10.6 0 0 1 0
"635" 860 168 37 10.1 1 1 1 0
"636" 2000 168 31 3.3 0 0 1 1
"637" 2550 155 47 13.9 1 1 1 1
"638" 2850 176 52 31.9 1 0 1 0
"639" 3500 168 52 17.6 1 1 1 1
"640" 3000 176 30 0.3 0 1 1 1
"641" 2800 161 49 28.8 1 1 1 0
"642" 1280 152 55 12.5 1 1 1 1
"643" 2260 176 55 7.7 1 0 1 0
"644" 4350 182 55 21.2 1 0 1 1
"645" 2500 181 45 4.7 1 0 1 0
"646" 1650 161 35 4.7 1 1 1 0
"647" 1650 178 36 14.4 1 0 1 0
"648" 1650 175 33 9.4 1 0 1 0
"649" 230 178 34 11.7 1 1 1 0
"650" 1350 178 29 2 0 1 1 1
"651" 3400 183 41 17.2 1 0 1 0
"652" 662 176 64 8.5 1 0 1 0
"653" 900 168 58 0.4 1 1 1 0
"654" 1150 170 35 0.8 1 0 1 0
"655" 550 170 56 0.3 0 1 1 0
"656" 1700 168 24 2.1 1 1 1 0
"657" 5300 185 48 16.2 1 0 1 0
"658" 306 176 65 44.2 1 0 1 0
"659" 2800 178 27 0.8 0 0 1 0
"660" 2798 181 38 4.9 1 0 1 0
"661" 2400 168 25 5 0 1 1 1
"662" 664 176 63 32 1 0 1 0
"663" 1252 170 37 2.5 0 1 1 1
"664" 3800 182 34 0.3 0 0 1 1
"665" 5500 171 45 15.9 0 0 1 1
"666" 3400 180 36 15 0 0 1 1
"667" 3000 170 32 2 0 1 1 0
"668" 3000 178 35 13 0 0 1 1
"669" 6300 181 53 7.2 1 0 1 1
"670" 2600 160 48 2.9 1 1 1 0
"671" 6000 180 63 19.8 1 0 1 1
"672" 5000 188 48 25.2 1 0 1 1
"673" 6100 175 59 26 1 0 1 0
"674" 8000 178 36 3.5 1 0 1 1
"675" 2150 170 30 0.3 0 1 1 0
"676" 3000 185 35 6 1 0 1 1
"677" 1800 185 32 3.5 0 0 1 1
"678" 325 168 31 2.9 1 1 1 0
"679" 2648 183 42 11.2 1 0 1 0
"680" 400 171 43 20.3 1 1 1 1
"681" 1750 174 49 0.3 0 0 1 0
"682" 2556 160 45 15.9 1 1 1 0
"683" 500 174 23 1.1 0 0 1 1
"684" 2300 184 48 28.8 1 0 1 0
"685" 2900 178 22 0.4 0 1 1 0
"686" 3304 178 47 29 1 0 1 0
"687" 1397 168 48 13 0 1 1 0
"688" 117 175 33 5 0 0 1 0
"689" 6000 180 30 4.9 1 0 1 1
"690" 3000 176 49 25.8 1 0 1 0
"691" 230 165 25 0.1 0 1 1 0
"692" 3200 183 46 25 0 0 1 0
"693" 2300 185 30 2.9 0 0 1 0
"694" 1800 168 59 20.3 1 1 1 0
"695" 3800 186 54 13.1 1 0 1 1
"696" 3100 174 33 4.7 1 0 1 1
"697" 5500 182 35 1.2 0 0 1 1
"698" 2300 186 39 21.5 1 0 1 0
"699" 1800 172 33 5.5 1 0 1 0
"700" 1000 170 36 15 1 1 1 0
"701" 4150 178 41 12.8 1 0 1 1
"702" 2476 186 31 1.1 1 0 1 1
"703" 2235 186 28 5 0 0 1 1
"704" 4800 186 34 5.5 0 0 1 1
"705" 3575 170 34 3.2 0 1 1 1
"706" 3017 189 34 4.9 1 0 1 1
"707" 1815 164 40 9.1 1 1 1 0
"708" 3345 196 45 17.8 1 0 1 1
"709" 2250 187 22 0.8 0 0 1 1
"710" 3750 172 63 26.8 1 0 1 0
"711" 2500 168 57 7.4 1 1 1 0
"712" 2850 184 33 14.6 0 0 1 0
"713" 3750 176 42 14.4 1 0 1 0
"714" 1750 158 40 2.5 1 1 1 0
"715" 3100 191 43 9.5 1 0 1 1
"716" 1300 175 43 5.5 1 1 1 0
"717" 620 180 58 7.2 1 0 1 0
"718" 1200 168 51 28.3 1 1 1 0
"719" 2600 163 49 5.3 0 1 1 0
"720" 1400 165 32 0.3 0 1 1 0
"721" 3400 180 53 24.2 1 0 1 1
"722" 3064 164 50 20.4 1 1 1 0
"723" 3300 165 61 18.8 0 1 1 1
"724" 2350 175 31 3.8 1 1 1 1
"725" 2300 193 38 16.1 0 0 1 0
"726" 3000 180 58 1.2 0 0 1 0
"727" 1744 174 30 7.7 1 1 1 1
"728" 2800 160 54 8.5 0 1 1 0
"729" 3550 179 54 36.2 1 0 1 0
"730" 2065 168 54 21.3 1 0 1 0
"731" 1022 169 50 2.3 1 1 1 0
"732" 2096 165 23 2 0 1 1 0
"733" 1798 170 23 0.8 0 0 1 0
"734" 322 160 32 1.8 1 1 1 0
"735" 473 151 46 0.9 0 1 1 0
"736" 2500 178 38 0.5 0 0 1 0
"737" 6000 178 46 13.8 1 0 1 1
"738" 473 168 36 0.9 0 1 1 0
"739" 2155 180 54 36 1 0 1 0
"740" 1149 168 50 1.8 1 1 1 0
"741" 3834 186 30 9 1 0 1 1
"742" 1400 180 25 6.6 1 1 1 0
"743" 3000 174 56 4.9 0 1 1 0
"744" 1700 178 34 6 1 1 1 0
"745" 3500 190 42 24 1 0 1 1
"746" 2400 187 31 4.8 1 0 1 0
"747" 1431 168 23 1 1 0 1 1
"748" 3000 178 53 1.8 1 0 1 0
"749" 2888 167 25 2.7 1 1 1 0
"750" 2050 162 44 22.3 0 1 1 0
"751" 1513 178 40 15.9 0 0 1 0
"752" 2100 180 40 14.3 1 0 1 0
"753" 2111 168 49 13.1 1 1 1 0
"754" 700 162 43 1.8 1 1 0 1
"755" 1789 162 46 5.6 0 1 1 0
"756" 1800 179 26 1.1 0 0 1 0
"757" 1600 174 23 0.3 0 1 1 0
"758" 2367 164 48 32 0 1 1 0
"759" 2930 168 47 24.4 1 0 1 1
"760" 306 168 45 7.9 1 1 1 0
"761" 4278 165 51 16 0 1 1 0
"762" 6596 176 45 2.8 1 0 1 1
"763" 3656 175 35 3.3 0 0 1 1
"764" 3900 185 40 9.1 1 0 1 1
"765" 1800 169 36 1.4 1 1 1 1
"766" 2549 166 33 4.4 0 1 1 1
"767" 6900 184 55 7.1 1 0 1 1
"768" 2540 171 50 4.8 1 1 1 0
"769" 2775 163 48 22.9 1 1 1 0
"770" 1176 163 27 0.1 0 1 1 0
"771" 1867 169 45 0.4 1 0 1 0
"772" 2600 178 30 3 0 1 1 1
"773" 1000 178 47 14.5 0 1 1 0
"774" 1900 189 23 1.6 0 0 1 0
"775" 8470 170 37 9.7 1 0 1 1
"776" 2800 165 37 16.9 0 1 1 0
"777" 1330 174 29 3.5 0 1 1 0
"778" 1239 168 54 5.5 0 1 1 0
"779" 3150 185 29 5.8 1 0 1 0
"780" 4000 185 50 17.3 1 0 1 0
"781" 1500 166 50 6.3 1 1 1 0
"782" 3000 172 24 4 0 1 1 0
"783" 2292 168 47 16.5 1 1 1 0
"784" 2125 176 53 21.7 1 0 1 0
"785" 3050 185 48 28.5 1 0 1 0
"786" 1700 174 25 2.6 0 0 1 0
"787" 1550 173 26 3.3 0 1 1 0
"788" 2250 165 47 4.4 1 1 1 0
"789" 1960 174 39 15.4 1 1 1 0
"790" 322 176 63 1 1 0 1 0
"791" 200 162 60 1.4 1 1 1 0
"792" 720 168 50 7.3 1 1 1 0
"793" 2300 182 24 5 0 0 1 0
"794" 1250 175 27 0.5 1 1 1 0
"795" 2100 175 56 0.9 1 0 1 0
"796" 2400 173 29 2.3 0 1 1 1
"797" 300 168 50 1.2 1 1 1 0
"798" 1815 182 30 8.3 0 0 1 0
"799" 181 172 28 0.8 0 1 1 1
"800" 1500 185 29 2.3 0 0 1 0
"801" 5215 182 44 13.7 1 0 1 0
"802" 1970 170 44 25.4 1 1 1 0
"803" 2584 183 58 30.3 1 0 0 0
"804" 2270 163 61 37 1 1 1 0
"805" 6000 170 45 17.3 0 1 1 1
"806" 2331 155 54 37 1 1 1 0
"807" 1800 180 32 5.6 0 0 1 1
"808" 2500 160 34 3.8 0 1 1 1
"809" 2400 175 31 11 0 0 1 0
"810" 2900 187 34 8.7 0 0 1 0
"811" 3834 178 36 3 0 0 1 1
"812" 4700 170 42 3.1 1 1 1 1
"813" 1700 157 53 33 0 1 1 0
"814" 1800 163 29 0.8 0 1 1 1
"815" 3143 182 49 26.9 1 0 1 0
"816" 2000 170 49 7.2 1 0 1 0
"817" 1400 160 42 1.3 1 1 1 0
"818" 2454 179 60 22 0 0 1 0
"819" 1994 162 53 19.3 1 1 1 0
"820" 2900 178 30 1.7 0 0 1 1
"821" 3500 180 47 24.5 1 0 1 0
"822" 2700 177 45 28 1 1 1 0
"823" 3723 164 48 22.4 0 1 1 1
"824" 1800 170 44 19.3 0 1 1 1
"825" 900 175 39 6.3 1 0 0 0
"826" 3068 180 33 4.7 1 0 1 0
"827" 382 160 63 7.1 1 1 1 0
"828" 2785 166 64 27.7 1 0 1 0
"829" 3025 180 41 7.9 1 0 1 0
"830" 2000 170 51 2.4 1 0 1 1
"831" 1137 172 44 10.1 1 1 1 0
"832" 1930 180 30 6.8 0 0 1 0
"833" 2300 162 28 1.3 0 1 1 1
"834" 3400 180 39 0.8 1 0 1 0
"835" 5000 172 38 18.8 1 0 1 0
"836" 1000 175 36 13 1 1 1 1
"837" 2350 170 30 0.5 0 1 1 1
"838" 800 155 30 10.6 1 1 1 0
"839" 2061 163 53 4.8 0 1 1 0
"840" 4200 178 56 21.3 1 0 1 0
"841" 1500 180 29 1.3 0 0 1 0
"842" 2812 172 31 4.7 1 0 1 1
"843" 1600 166 34 0.3 1 1 1 1
"844" 6000 176 34 2.5 1 0 1 1
"845" 920 160 33 2 1 1 1 0
"846" 2309 175 54 22.4 1 0 1 0
"847" 2505 157 51 26.3 1 1 1 0
"848" 2100 163 31 9 0 1 1 0
"849" 5500 172 44 15.1 1 0 1 1
"850" 1600 156 43 3.1 1 1 1 0
"851" 2220 186 53 21.9 1 0 1 0
"852" 3000 162 45 1 1 1 1 0
"853" 1800 166 25 0.7 0 0 1 0
"854" 325 185 61 3 1 0 1 0
"855" 315 173 36 1.3 1 1 1 0
"856" 4326 190 38 1.7 1 0 1 0
"857" 4380 195 38 1.6 1 0 1 1
"858" 1025 168 40 0.8 1 1 1 1
"859" 1668 164 36 15.6 1 1 1 0
"860" 2100 180 32 9 1 0 1 0
"861" 3500 170 40 1 1 1 1 0
"862" 2400 186 31 1.1 0 0 1 0
"863" 2200 186 37 1.3 1 0 1 0
"864" 1304 163 23 1.7 0 1 1 0
"865" 1450 167 33 7.5 1 1 1 0
"866" 1245 170 40 21 1 1 1 0
"867" 4136 172 46 5.7 0 0 1 1
"868" 8500 178 44 4 0 0 1 1
"869" 2300 172 47 17.3 0 1 1 1
"870" 4900 177 37 10.6 1 0 1 1
"871" 2000 165 36 1.1 1 1 1 1
"872" 1600 178 37 3 1 0 1 0
"873" 325 173 36 0.8 1 1 1 0
"874" 2750 185 44 22.1 1 0 1 0
"875" 325 163 43 5.5 1 1 1 0
"876" 1920 180 36 13.9 1 0 1 0
"877" 325 174 32 1.1 1 1 1 0
"878" 3200 183 44 11.3 0 0 1 0
"879" 2564 184 52 35 1 0 1 0
"880" 255 175 40 6.6 1 1 1 0
"881" 2500 187 44 23.6 1 0 1 0
"882" 325 170 37 16.8 1 1 1 0
"883" 7500 170 42 14.5 1 0 1 1
"884" 2200 178 40 4 1 0 1 0
"885" 1600 166 39 12.8 1 1 1 1
"886" 2794 165 30 7.3 0 1 1 1
"887" 409 171 53 16.9 1 1 1 0
"888" 1665 178 35 3.1 0 1 1 1
"889" 6500 181 31 1.8 0 0 1 1
"890" 1201 165 32 1.5 0 1 1 0
"891" 2500 178 45 20.9 1 0 1 0
"892" 1850 175 49 2.4 0 1 1 0
"893" 2200 172 62 25.3 1 0 0 1
"894" 2600 187 39 22.5 1 0 1 0
"895" 1250 168 38 16 1 1 1 1
"896" 646 168 52 0.8 1 1 1 0
"897" 2450 180 45 7.8 1 0 1 0
"898" 1180 167 43 12.1 1 1 1 0
"899" 1200 168 51 7.5 1 1 1 0
"900" 5840 175 46 17.8 0 1 1 1
"901" 3000 185 34 16.7 0 0 1 0
"902" 4950 182 46 13 0 0 1 1
"903" 4800 185 44 28.1 1 0 1 0
"904" 1318 170 40 6.7 1 1 1 0
"905" 2800 160 47 28 1 1 1 0
"906" 1700 172 58 2.3 1 0 0 0
"907" 1372 174 60 21.3 1 1 1 1
"908" 500 194 31 7 0 0 1 1
"909" 1479 163 32 9.3 0 1 1 0
"910" 1942 174 38 1.1 0 0 1 0
"911" 3800 175 38 17.1 1 0 1 0
"912" 3000 183 35 10.9 1 0 1 1
"913" 5000 172 47 7.5 1 0 1 1
"914" 1800 175 45 26.3 1 1 1 1
"915" 3579 178 53 33.2 1 0 1 1
"916" 3080 165 32 10 0 1 1 1
"917" 7000 172 58 39 1 0 1 0
"918" 2796 181 29 7.4 1 0 1 1
"919" 1250 170 48 6.5 1 1 1 0
"920" 1950 165 53 9 0 1 1 0
"921" 5000 184 44 9.8 1 0 1 1
"922" 1200 168 52 13.2 1 1 1 0
"923" 4500 176 42 16.2 1 0 1 0
"924" 322 168 40 2.1 1 1 1 0
"925" 630 170 50 10.5 1 1 1 0
"926" 3100 191 31 11.6 0 0 1 0
"927" 1100 170 43 2.2 1 1 1 0
"928" 6690 197 41 3.8 1 0 1 1
"929" 1020 165 35 11.4 0 1 1 0
"930" 2800 173 39 4.9 0 0 1 0
"931" 325 165 35 0.2 0 1 1 0
"932" 2900 182 42 25.5 1 0 1 0
"933" 325 172 37 19.5 1 1 1 0
"934" 3305 185 38 0.1 1 0 1 1
"935" 1120 170 35 0.2 1 1 1 1
"936" 2600 178 47 16.8 1 0 1 0
"937" 1176 168 44 6.1 1 1 1 1
"938" 2567 165 40 20 1 1 1 1
"939" 3753 180 41 17.2 1 0 1 0
"940" 4300 160 48 15.9 1 1 1 1
"941" 6212 173 52 20.9 1 0 1 1
"942" 1500 173 44 3.9 1 0 1 0
"943" 400 164 39 0.4 1 1 1 0
"944" 1462 160 21 1.8 0 1 1 1
"945" 3080 180 54 31.1 1 0 1 1
"946" 1650 170 26 5.5 0 1 1 1
"947" 2600 168 61 34.8 0 1 1 0
"948" 3250 182 39 10.3 1 0 1 1
"949" 2500 175 59 41 1 0 1 0
"950" 317 170 59 0.5 0 0 1 0
"951" 1763 166 60 15.2 1 1 1 0
"952" 1400 168 40 10.8 1 1 1 1
"953" 3300 180 39 1.5 1 0 1 0
"954" 1450 157 35 7.5 1 1 1 0
"955" 3000 183 53 31.3 1 0 1 0
"956" 3500 165 52 32.3 1 1 1 0
"957" 243 183 25 2.1 0 0 1 1
"958" 2150 161 39 12 0 1 1 0
"959" 5000 184 52 6.2 0 0 1 0
"960" 3700 185 34 13.6 1 0 1 1
"961" 4000 175 37 2.6 0 1 1 1
"962" 1999 174 32 2.5 1 1 1 0
"963" 1000 168 40 9.1 1 1 1 1
"964" 5100 180 54 26.5 1 0 1 1
"965" 2400 184 31 5 1 0 1 0
"966" 3300 179 47 24.4 1 0 1 1
"967" 1250 162 44 7.1 1 1 1 0
"968" 2650 165 52 15 1 1 1 0
"969" 989 168 23 0.3 0 1 1 1
"970" 110 168 66 7.2 1 0 1 0
"971" 2900 175 38 1.5 1 0 1 1
"972" 3200 183 34 4.3 0 0 1 1
"973" 2416 173 52 25.9 1 0 1 0
"974" 1232 160 53 6.8 1 1 1 0
"975" 2873 170 32 8.2 1 1 1 0
"976" 2200 164 38 12.6 1 1 1 0
"977" 3600 173 52 2.3 1 0 1 0
"978" 2189 172 60 17.5 1 0 1 0
"979" 1850 185 24 1.4 0 0 1 0
"980" 2300 174 49 10.2 1 1 1 0
"981" 1000 170 28 7.2 0 1 1 0
"982" 2650 168 27 8.6 0 1 1 1
"983" 1800 176 45 22 1 0 1 0
"984" 543 168 48 15 1 1 1 0
"985" 2500 183 53 5.9 0 0 1 0
"986" 2000 178 54 31.3 1 0 1 0
"987" 1000 176 49 23 1 1 1 0
"988" 197 166 27 0.3 0 1 1 1
"989" 3300 159 37 1.8 1 1 1 1
"990" 5489 182 39 2.4 1 0 1 1
"991" 5000 170 54 1.1 1 0 1 0
"992" 1591 160 51 12.3 1 1 1 0
"993" 2324 158 25 2.4 0 1 1 1
"994" 3900 175 46 3.3 0 0 1 1
"995" 3400 170 44 15.8 0 1 1 1
"996" 10000 183 38 3.4 0 0 1 1
"997" 4600 182 36 4 1 0 1 1
"998" 6500 175 34 3.3 0 1 1 1
"999" 3800 172 53 25.8 1 0 1 0
"1000" 2180 165 52 30.3 1 1 1 0
"1001" 2500 188 30 10 0 0 1 0
"1002" 1521 180 22 4 0 1 1 0
"1003" 3980 169 39 5.9 0 1 1 1
"1004" 3093 172 34 12.2 0 1 1 0
"1005" 3000 180 33 0.1 0 0 1 0
"1006" 900 178 41 0 0 1 1 0
"1007" 6000 170 40 7.6 1 0 1 1
"1008" 3200 165 36 12.6 1 1 1 0
"1009" 1048 167 30 6.8 1 1 1 0
"1010" 1650 180 27 0.8 0 0 1 0
"1011" 1490 163 57 12.8 1 1 1 0
"1012" 500 182 24 2 0 0 1 1
"1013" 2000 172 44 0.4 0 1 1 1
"1014" 5600 183 59 36.3 1 0 1 1
"1015" 1244 178 26 2 0 0 1 1
"1016" 4750 190 47 17.5 1 0 1 1
"1017" 325 160 47 3.3 1 1 1 0
"1018" 2600 170 50 28.6 1 0 1 0
"1019" 2900 165 30 0.3 0 1 1 0
"1020" 3300 194 34 11.8 0 0 1 0
"1021" 3600 180 47 14.9 1 0 1 1
"1022" 2900 166 45 26 1 1 1 0
"1023" 1278 158 57 14.8 1 1 1 0
"1024" 2100 173 49 10.3 1 0 1 0
"1025" 325 174 49 6.3 1 1 1 0
"1026" 4590 174 55 32.5 1 0 1 1
"1027" 4040 176 33 1.2 0 0 1 1
"1028" 3119 189 35 3.2 1 0 1 0
"1029" 1800 185 61 19.8 1 0 1 0
"1030" 2500 171 41 17.8 1 0 1 0
"1031" 2100 170 32 12 0 1 1 0
"1032" 1890 178 29 2.8 0 0 1 0
"1033" 1600 152 41 20 1 1 1 0
"1034" 1917 169 26 1.3 0 1 1 0
"1035" 1750 162 40 22 0 1 1 0
"1036" 2955 168 34 7.8 1 1 1 0
"1037" 1300 165 32 12 1 1 1 0
"1038" 2500 190 32 14.7 1 0 1 0
"1039" 2400 158 41 5.2 0 1 1 0
"1040" 325 184 62 6.2 1 0 1 0
"1041" 2284 172 55 7.8 1 1 1 0
"1042" 325 168 72 14.6 1 0 1 0
"1043" 325 165 57 7.5 1 1 1 0
"1044" 5910 182 48 21.2 1 0 1 1
"1045" 325 171 40 6.3 1 1 1 0
"1046" 2335 176 51 14.4 0 1 1 0
"1047" 1786 168 53 15 1 1 1 0
"1048" 3300 177 39 11.8 1 0 1 0
"1049" 1900 167 35 11.3 1 1 1 0
"1050" 1450 158 50 31 0 1 1 0
"1051" 4000 164 59 26.7 1 0 1 0
"1052" 2000 182 30 4 0 0 1 0
"1053" 3000 178 23 2 0 0 1 0
"1054" 3032 186 41 6.1 1 0 1 0
"1055" 2147 178 33 4.3 0 1 1 0
"1056" 1728 172 52 22.7 1 0 1 0
"1057" 1050 155 42 1.9 1 1 1 0
"1058" 4500 185 46 9.8 1 0 1 1
"1059" 7500 180 52 20.8 1 0 1 1
"1060" 325 170 63 12.9 1 1 1 0
"1061" 6000 187 43 1.3 1 0 1 1
"1062" 1331 157 45 24 1 1 1 0
"1063" 2300 168 47 2.6 1 0 1 0
"1064" 987 160 51 14.6 1 1 0 0
"1065" 900 157 58 12.8 1 1 1 0
"1066" 1135 165 37 0.8 0 1 1 0
"1067" 3472 166 38 13.9 0 0 1 0
"1068" 110 170 47 1.1 1 1 1 1
"1069" 3336 168 60 4.7 1 1 1 0
"1070" 2500 170 36 0.1 1 0 1 0
"1071" 4180 186 34 12.4 1 0 1 0
"1072" 767 165 40 2.1 1 1 1 0
"1073" 4531 170 57 25.5 1 0 1 0
"1074" 900 160 55 16 1 1 1 0
"1075" 120 170 52 0.3 1 1 1 0
"1076" 1990 180 33 9.6 1 0 1 0
"1077" 2000 200 23 2.8 0 0 1 0
"1078" 3567 166 52 16.9 1 0 1 0
"1079" 2200 176 54 28.3 1 0 1 0
"1080" 300 168 50 8.1 1 1 1 0
"1081" 1650 169 62 30.9 1 0 1 0
"1082" 6500 173 33 5 0 0 1 1
"1083" 1900 173 29 6.2 1 1 1 0
"1084" 2958 192 34 4.6 1 0 1 0
"1085" 320 183 62 44 0 0 1 0
"1086" 1201 163 57 23.3 0 1 1 0
"1087" 1606 172 46 1.5 1 1 1 0
"1088" 1596 183 21 2 0 0 1 0
"1089" 3800 169 38 14.4 0 1 1 1
"1090" 3800 183 42 22.7 0 0 1 1
"1091" 4264 180 36 9.3 0 1 1 0
"1092" 7634 180 48 16.8 0 0 1 1
"1093" 526 165 44 10.4 1 1 1 0
"1094" 3852 178 49 29.3 1 0 1 0
"1095" 1500 165 36 15 1 1 1 1
"1096" 2474 163 41 20.8 0 1 1 0
"1097" 3981 183 39 6.1 1 0 1 0
"1098" 665 168 61 7 1 1 1 0
"1099" 2766 150 42 3.9 0 1 1 1
"1100" 4500 186 52 11.8 0 0 1 1
"1101" 2000 163 51 8.7 1 1 1 0
"1102" 3000 175 53 28.2 1 0 1 0
"1103" 4000 170 51 14.4 1 0 1 0
"1104" 4000 172 56 16.3 1 0 1 0
"1105" 2470 186 28 0.3 0 0 1 1
"1106" 800 171 34 3.3 1 1 1 0
"1107" 1150 160 42 5.3 1 1 1 0
"1108" 3000 166 55 33.6 1 0 1 0
"1109" 1900 164 52 17.6 1 1 1 0
"1110" 1500 162 33 1.9 0 1 1 0
"1111" 4000 180 32 2.1 0 0 1 0
"1112" 2000 170 22 1.9 0 0 1 0
"1113" 300 160 37 2.8 1 1 1 0
"1114" 4100 183 38 0.1 1 0 1 1
"1115" 4100 179 35 3.1 0 0 1 1
"1116" 3500 163 33 5 0 1 0 1
"1117" 2300 178 35 14 0 0 1 1
"1118" 10000 183 43 9.6 0 0 1 1
"1119" 840 168 50 18.3 1 1 1 0
"1120" 3700 185 53 16.8 1 0 1 0
"1121" 3000 180 34 3.7 1 0 1 1
"1122" 4249 193 40 9.3 1 0 1 1
"1123" 1890 166 41 8.3 0 1 1 0
"1124" 4652 191 35 5.7 1 0 1 1
"1125" 325 174 37 0.7 1 1 1 0
"1126" 1300 168 39 6.5 1 1 1 0
"1127" 1058 170 39 5.3 1 1 1 1
"1128" 3480 176 42 22.7 1 0 1 0
"1129" 2022 163 44 1.1 1 1 1 0
"1130" 1662 184 22 1 0 0 1 0
"1131" 2502 179 59 43 1 0 1 0
"1132" 1530 168 56 11.1 1 1 1 0
"1133" 2299 182 37 3.1 0 0 1 0
"1134" 4040 180 57 40 1 0 1 0
"1135" 2900 189 45 10.4 1 0 1 0
"1136" 600 168 66 47.9 1 1 1 0
"1137" 3000 178 36 2.2 1 0 1 0
"1138" 2600 175 34 10.3 0 0 1 0
"1139" 2900 150 46 5.9 0 1 1 0
"1140" 322 175 59 3.1 1 0 1 0
"1141" 1573 170 55 21.1 1 1 1 0
"1142" 2100 189 30 8.3 1 0 1 0
"1143" 5000 180 36 3.8 0 0 1 1
"1144" 150 175 27 2 0 1 1 1
"1145" 1626 165 49 9.1 0 1 1 0
"1146" 700 168 60 8.4 1 1 1 0
"1147" 3500 178 30 1.8 0 0 1 0
"1148" 2100 171 31 10 0 1 1 1
"1149" 3068 176 51 12.3 1 0 1 0
"1150" 1994 168 40 7.3 0 1 1 0
"1151" 2387 186 36 0.1 1 0 1 0
"1152" 1892 171 31 11 0 1 1 0
"1153" 1483 168 26 3.3 1 1 0 1
"1154" 2187 180 34 13 0 0 1 0
"1155" 2082 179 52 29.4 1 0 1 0
"1156" 909 157 48 10.1 1 1 1 0
"1157" 325 164 56 33.8 1 1 1 0
"1158" 300 178 34 1.2 0 1 1 0
"1159" 1258 178 31 0.8 0 1 1 1
"1160" 3170 174 35 6.8 0 1 1 1
"1161" 3578 183 39 4.4 1 0 1 0
"1162" 1267 165 37 12.5 1 1 1 0
"1163" 2648 176 42 23 1 0 1 0
"1164" 3350 180 54 13.3 0 0 1 0
"1165" 1130 160 52 11.8 0 1 1 0
"1166" 2364 192 33 4.5 0 0 1 0
"1167" 2096 163 30 11 0 1 1 0
"1168" 2658 171 42 17.8 1 0 1 0
"1169" 435 172 30 6.4 1 1 1 0
"1170" 2100 168 42 3.2 0 0 1 0
"1171" 3342 165 29 5.8 0 1 1 1
"1172" 360 158 52 10.1 1 1 1 0
"1173" 630 172 26 0.8 0 0 1 0
"1174" 3000 168 41 0.4 1 1 1 0
"1175" 2000 186 41 20 1 0 1 0
"1176" 665 162 41 1.8 1 1 1 0
"1177" 2200 176 34 10.6 1 0 1 1
"1178" 1433 176 54 8.3 1 1 1 0
"1179" 1100 170 33 10.1 1 1 1 0
"1180" 855 158 26 3.7 0 1 1 0
"1181" 1400 193 26 9.7 0 0 1 0
"1182" 3300 178 33 3.1 1 0 1 1
"1183" 1840 178 42 9.2 0 0 1 0
"1184" 3000 182 39 11.3 1 0 1 0
"1185" 3500 183 36 11.5 1 0 1 0
"1186" 210 173 33 2.3 1 1 1 0
"1187" 1950 183 33 0.4 0 0 1 0
"1188" 1790 175 22 0.8 0 0 1 0
"1189" 2569 168 51 14.6 1 0 1 0
"1190" 300 163 43 0.3 1 1 1 0
"1191" 1300 156 46 8.3 1 1 1 0
"1192" 1200 170 29 7.3 0 1 1 0
"1193" 2235 189 53 31.7 1 0 1 0
"1194" 2300 179 28 0.9 0 1 1 0
"1195" 1803 178 24 4 0 0 1 0
"1196" 2220 173 34 7.5 1 0 1 0
"1197" 2100 173 37 2.7 1 1 1 0
"1198" 315 169 33 1.8 1 1 1 0
"1199" 1700 178 33 11.9 1 0 1 0
"1200" 2662 170 40 7.9 0 0 1 0
"1201" 2351 191 54 32.4 0 0 1 0
"1202" 1415 162 58 2.4 0 1 1 0
"1203" 5250 198 36 3.9 1 0 1 1
"1204" 5000 194 30 2.4 0 0 1 1
"1205" 1400 169 35 2.8 1 1 1 1
"1206" 1875 170 40 21.7 0 1 1 0
"1207" 1380 184 22 3.3 0 0 1 0
"1208" 2371 185 36 10.7 0 0 1 0
"1209" 2292 165 39 18.8 0 1 1 0
"1210" 1482 170 23 2.5 0 1 1 0
"1211" 2600 178 33 13 0 0 1 0
"1212" 325 160 43 3.1 0 1 1 0
"1213" 1990 165 38 19.4 1 1 1 0
"1214" 4300 186 48 3.6 1 0 1 1
"1215" 2250 197 32 8.8 1 0 1 0
"1216" 2700 176 44 19 1 0 1 0
"1217" 3070 173 42 10.2 1 1 1 0
"1218" 2351 180 34 2.8 1 0 1 0
"1219" 5783 183 49 19.9 1 0 1 1
"1220" 2800 164 38 20.3 1 1 1 0
"1221" 3500 180 37 4.9 1 0 1 1
"1222" 2800 170 39 10.2 0 1 1 0
"1223" 1800 186 56 0.8 1 0 1 1
"1224" 2701 180 50 23.1 1 0 1 0
"1225" 2700 170 30 10 1 1 1 1
"1226" 2400 168 51 5 1 1 1 0
